user_id,tariff,month,minutes_spent,messages_sent,gb_used,minutes_included,messages_included,mb_per_month_included,rub_per_minute,rub_per_message,rub_per_gb,rub_monthly_fee,city,revenue
1248,smart,10,727,0,21,500,50,15360,3,3,200,550,Москва,2431.0
1248,smart,11,636,0,18,500,50,15360,3,3,200,550,Москва,1558.0
1248,smart,12,808,0,18,500,50,15360,3,3,200,550,Москва,2074.0
1249,smart,8,127,16,9,500,50,15360,3,3,200,550,Курск,550.0
1249,smart,9,226,14,12,500,50,15360,3,3,200,550,Курск,550.0
1249,smart,10,234,32,19,500,50,15360,3,3,200,550,Курск,1350.0
1249,smart,11,210,25,13,500,50,15360,3,3,200,550,Курск,550.0
1249,smart,12,231,23,16,500,50,15360,3,3,200,550,Курск,750.0
1250,smart,4,306,26,8,500,50,15360,3,3,200,550,Смоленск,550.0
1250,smart,5,386,44,15,500,50,15360,3,3,200,550,Смоленск,550.0
1250,smart,6,497,40,14,500,50,15360,3,3,200,550,Смоленск,550.0
1250,smart,7,487,38,13,500,50,15360,3,3,200,550,Смоленск,550.0
1250,smart,8,402,40,12,500,50,15360,3,3,200,550,Смоленск,550.0
1250,smart,9,387,33,12,500,50,15360,3,3,200,550,Смоленск,550.0
1250,smart,10,544,52,16,500,50,15360,3,3,200,550,Смоленск,888.0
1250,smart,11,517,44,14,500,50,15360,3,3,200,550,Смоленск,601.0
1250,smart,12,446,43,12,500,50,15360,3,3,200,550,Смоленск,550.0
1251,smart,2,206,45,15,500,50,15360,3,3,200,550,Пермь,550.0
1251,smart,3,457,93,18,500,50,15360,3,3,200,550,Пермь,1279.0
1251,smart,4,476,78,21,500,50,15360,3,3,200,550,Пермь,1834.0
1251,smart,5,433,96,25,500,50,15360,3,3,200,550,Пермь,2688.0
1251,smart,6,440,84,26,500,50,15360,3,3,200,550,Пермь,2852.0
1251,smart,7,437,90,23,500,50,15360,3,3,200,550,Пермь,2270.0
1251,smart,8,600,75,24,500,50,15360,3,3,200,550,Пермь,2725.0
1251,smart,9,443,93,20,500,50,15360,3,3,200,550,Пермь,1679.0
1251,smart,10,449,99,26,500,50,15360,3,3,200,550,Пермь,2897.0
1251,smart,11,407,84,24,500,50,15360,3,3,200,550,Пермь,2452.0
1251,smart,12,427,98,22,500,50,15360,3,3,200,550,Пермь,2094.0
1252,smart,12,532,20,18,500,50,15360,3,3,200,550,Ростов-на-Дону,1246.0
1253,ultra,8,286,75,14,3000,1000,30720,1,1,150,1950,Астрахань,1950.0
1253,ultra,9,211,90,15,3000,1000,30720,1,1,150,1950,Астрахань,1950.0
1253,ultra,10,272,89,26,3000,1000,30720,1,1,150,1950,Астрахань,1950.0
1253,ultra,11,147,84,16,3000,1000,30720,1,1,150,1950,Астрахань,1950.0
1253,ultra,12,241,87,22,3000,1000,30720,1,1,150,1950,Астрахань,1950.0
1254,ultra,1,466,0,20,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,2,525,0,24,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,3,504,0,29,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,4,497,0,18,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,5,727,0,25,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,6,562,0,23,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,7,715,0,20,3000,1000,30720,1,1,150,1950,Москва,1950.0
1254,ultra,8,175,0,12,3000,1000,30720,1,1,150,1950,Москва,1950.0
1255,ultra,2,89,0,15,3000,1000,30720,1,1,150,1950,Саранск,1950.0
1255,ultra,3,256,0,31,3000,1000,30720,1,1,150,1950,Саранск,2100.0
1255,ultra,4,237,0,37,3000,1000,30720,1,1,150,1950,Саранск,3000.0
1255,ultra,5,320,0,42,3000,1000,30720,1,1,150,1950,Саранск,3750.0
1255,ultra,6,198,0,37,3000,1000,30720,1,1,150,1950,Саранск,3000.0
1255,ultra,7,263,0,45,3000,1000,30720,1,1,150,1950,Саранск,4200.0
1255,ultra,8,251,0,41,3000,1000,30720,1,1,150,1950,Саранск,3600.0
1255,ultra,9,11,0,1,3000,1000,30720,1,1,150,1950,Саранск,1950.0
1256,smart,9,68,10,2,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1256,smart,10,662,103,22,500,50,15360,3,3,200,550,Санкт-Петербург,2595.0
1256,smart,11,499,91,19,500,50,15360,3,3,200,550,Санкт-Петербург,1473.0
1256,smart,12,622,88,23,500,50,15360,3,3,200,550,Санкт-Петербург,2630.0
1257,ultra,6,35,62,12,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1257,ultra,7,0,146,20,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1257,ultra,8,0,157,25,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1257,ultra,9,0,153,23,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1257,ultra,10,16,131,20,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1257,ultra,11,6,133,26,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1257,ultra,12,9,135,28,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1258,smart,12,219,8,19,500,50,15360,3,3,200,550,Санкт-Петербург,1350.0
1259,ultra,11,462,157,11,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1259,ultra,12,830,171,12,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1260,smart,7,260,0,9,500,50,15360,3,3,200,550,Москва,550.0
1260,smart,8,739,0,13,500,50,15360,3,3,200,550,Москва,1267.0
1260,smart,9,716,0,16,500,50,15360,3,3,200,550,Москва,1398.0
1260,smart,10,873,0,14,500,50,15360,3,3,200,550,Москва,1669.0
1260,smart,11,518,0,15,500,50,15360,3,3,200,550,Москва,604.0
1260,smart,12,872,0,13,500,50,15360,3,3,200,550,Москва,1666.0
1261,smart,10,9,1,2,500,50,15360,3,3,200,550,Казань,550.0
1261,smart,11,738,25,32,500,50,15360,3,3,200,550,Казань,4664.0
1261,smart,12,1074,22,32,500,50,15360,3,3,200,550,Казань,5672.0
1262,smart,3,174,22,11,500,50,15360,3,3,200,550,Ульяновск,550.0
1262,smart,4,313,45,17,500,50,15360,3,3,200,550,Ульяновск,950.0
1262,smart,5,419,50,23,500,50,15360,3,3,200,550,Ульяновск,2150.0
1262,smart,6,329,31,16,500,50,15360,3,3,200,550,Ульяновск,750.0
1262,smart,7,454,42,20,500,50,15360,3,3,200,550,Ульяновск,1550.0
1262,smart,8,381,30,21,500,50,15360,3,3,200,550,Ульяновск,1750.0
1262,smart,9,362,31,21,500,50,15360,3,3,200,550,Ульяновск,1750.0
1262,smart,10,309,41,19,500,50,15360,3,3,200,550,Ульяновск,1350.0
1262,smart,11,433,38,26,500,50,15360,3,3,200,550,Ульяновск,2750.0
1262,smart,12,472,40,19,500,50,15360,3,3,200,550,Ульяновск,1350.0
1263,smart,4,21,0,3,500,50,15360,3,3,200,550,Балашиха,550.0
1263,smart,5,677,10,18,500,50,15360,3,3,200,550,Балашиха,1681.0
1263,smart,6,606,9,21,500,50,15360,3,3,200,550,Балашиха,2068.0
1263,smart,7,653,6,15,500,50,15360,3,3,200,550,Балашиха,1009.0
1263,smart,8,732,6,21,500,50,15360,3,3,200,550,Балашиха,2446.0
1263,smart,9,711,4,15,500,50,15360,3,3,200,550,Балашиха,1183.0
1263,smart,10,772,8,22,500,50,15360,3,3,200,550,Балашиха,2766.0
1263,smart,11,476,9,18,500,50,15360,3,3,200,550,Балашиха,1150.0
1263,smart,12,755,11,18,500,50,15360,3,3,200,550,Балашиха,1915.0
1264,smart,4,95,2,5,500,50,15360,3,3,200,550,Хабаровск,550.0
1264,smart,5,341,18,18,500,50,15360,3,3,200,550,Хабаровск,1150.0
1264,smart,6,464,17,14,500,50,15360,3,3,200,550,Хабаровск,550.0
1264,smart,7,357,17,23,500,50,15360,3,3,200,550,Хабаровск,2150.0
1264,smart,8,451,20,24,500,50,15360,3,3,200,550,Хабаровск,2350.0
1264,smart,9,464,26,16,500,50,15360,3,3,200,550,Хабаровск,750.0
1264,smart,10,416,25,18,500,50,15360,3,3,200,550,Хабаровск,1150.0
1264,smart,11,349,21,16,500,50,15360,3,3,200,550,Хабаровск,750.0
1264,smart,12,444,16,17,500,50,15360,3,3,200,550,Хабаровск,950.0
1265,ultra,6,142,18,10,3000,1000,30720,1,1,150,1950,Омск,1950.0
1265,ultra,7,752,94,38,3000,1000,30720,1,1,150,1950,Омск,3150.0
1265,ultra,8,814,81,37,3000,1000,30720,1,1,150,1950,Омск,3000.0
1265,ultra,9,897,89,37,3000,1000,30720,1,1,150,1950,Омск,3000.0
1265,ultra,10,130,6,3,3000,1000,30720,1,1,150,1950,Омск,1950.0
1266,smart,7,136,13,9,500,50,15360,3,3,200,550,Калуга,550.0
1266,smart,8,305,37,17,500,50,15360,3,3,200,550,Калуга,950.0
1266,smart,9,339,45,13,500,50,15360,3,3,200,550,Калуга,550.0
1266,smart,10,450,43,22,500,50,15360,3,3,200,550,Калуга,1950.0
1266,smart,11,376,43,16,500,50,15360,3,3,200,550,Калуга,750.0
1266,smart,12,558,47,14,500,50,15360,3,3,200,550,Калуга,724.0
1267,smart,8,535,14,15,500,50,15360,3,3,200,550,Екатеринбург,655.0
1267,smart,9,539,15,19,500,50,15360,3,3,200,550,Екатеринбург,1467.0
1267,smart,10,612,13,14,500,50,15360,3,3,200,550,Екатеринбург,886.0
1267,smart,11,787,11,14,500,50,15360,3,3,200,550,Екатеринбург,1411.0
1267,smart,12,636,12,16,500,50,15360,3,3,200,550,Екатеринбург,1158.0
1268,smart,5,13,4,2,500,50,15360,3,3,200,550,Москва,550.0
1268,smart,6,316,51,21,500,50,15360,3,3,200,550,Москва,1753.0
1268,smart,7,353,35,21,500,50,15360,3,3,200,550,Москва,1750.0
1268,smart,8,460,35,15,500,50,15360,3,3,200,550,Москва,550.0
1268,smart,9,251,50,15,500,50,15360,3,3,200,550,Москва,550.0
1268,smart,10,294,45,19,500,50,15360,3,3,200,550,Москва,1350.0
1268,smart,11,269,49,17,500,50,15360,3,3,200,550,Москва,950.0
1268,smart,12,396,59,16,500,50,15360,3,3,200,550,Москва,777.0
1269,smart,7,145,14,10,500,50,15360,3,3,200,550,Омск,550.0
1269,smart,8,365,19,14,500,50,15360,3,3,200,550,Омск,550.0
1269,smart,9,389,24,17,500,50,15360,3,3,200,550,Омск,950.0
1269,smart,10,268,24,18,500,50,15360,3,3,200,550,Омск,1150.0
1269,smart,11,272,17,20,500,50,15360,3,3,200,550,Омск,1550.0
1269,smart,12,245,16,18,500,50,15360,3,3,200,550,Омск,1150.0
1270,ultra,7,231,51,11,3000,1000,30720,1,1,150,1950,Нижневартовск,1950.0
1270,ultra,8,376,47,12,3000,1000,30720,1,1,150,1950,Нижневартовск,1950.0
1270,ultra,9,285,46,11,3000,1000,30720,1,1,150,1950,Нижневартовск,1950.0
1270,ultra,10,352,53,6,3000,1000,30720,1,1,150,1950,Нижневартовск,1950.0
1270,ultra,11,328,43,10,3000,1000,30720,1,1,150,1950,Нижневартовск,1950.0
1270,ultra,12,315,48,17,3000,1000,30720,1,1,150,1950,Нижневартовск,1950.0
1271,ultra,7,382,78,13,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1271,ultra,8,389,117,23,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1271,ultra,9,341,94,20,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1271,ultra,10,540,98,27,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1271,ultra,11,155,45,7,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1272,ultra,8,20,7,4,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1272,ultra,9,294,73,25,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1272,ultra,10,305,76,16,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1272,ultra,11,187,78,25,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1272,ultra,12,343,61,24,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1273,ultra,5,220,21,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,6,230,38,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,7,253,37,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,8,253,41,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,9,223,32,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,10,315,35,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,11,272,29,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1273,ultra,12,260,39,0,3000,1000,30720,1,1,150,1950,Курган,1950.0
1274,smart,5,493,69,16,500,50,15360,3,3,200,550,Волгоград,807.0
1274,smart,6,432,85,15,500,50,15360,3,3,200,550,Волгоград,655.0
1274,smart,7,415,76,12,500,50,15360,3,3,200,550,Волгоград,628.0
1274,smart,8,709,75,15,500,50,15360,3,3,200,550,Волгоград,1252.0
1274,smart,9,439,66,22,500,50,15360,3,3,200,550,Волгоград,1998.0
1274,smart,10,728,84,16,500,50,15360,3,3,200,550,Волгоград,1536.0
1274,smart,11,479,78,18,500,50,15360,3,3,200,550,Волгоград,1234.0
1274,smart,12,418,91,17,500,50,15360,3,3,200,550,Волгоград,1073.0
1275,smart,4,120,8,3,500,50,15360,3,3,200,550,Москва,550.0
1275,smart,5,348,28,19,500,50,15360,3,3,200,550,Москва,1350.0
1275,smart,6,380,23,16,500,50,15360,3,3,200,550,Москва,750.0
1275,smart,7,523,25,16,500,50,15360,3,3,200,550,Москва,819.0
1275,smart,8,451,29,15,500,50,15360,3,3,200,550,Москва,550.0
1275,smart,9,361,22,12,500,50,15360,3,3,200,550,Москва,550.0
1275,smart,10,470,29,19,500,50,15360,3,3,200,550,Москва,1350.0
1275,smart,11,347,26,14,500,50,15360,3,3,200,550,Москва,550.0
1275,smart,12,364,17,15,500,50,15360,3,3,200,550,Москва,550.0
1276,ultra,10,371,29,33,3000,1000,30720,1,1,150,1950,Москва,2400.0
1276,ultra,11,443,20,29,3000,1000,30720,1,1,150,1950,Москва,1950.0
1276,ultra,12,361,29,29,3000,1000,30720,1,1,150,1950,Москва,1950.0
1277,ultra,2,164,48,5,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,3,483,145,16,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,4,248,143,21,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,5,418,145,19,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,6,231,141,15,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,7,243,135,21,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,8,185,131,24,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,9,278,139,22,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,10,326,143,21,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,11,232,140,11,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1277,ultra,12,368,153,20,3000,1000,30720,1,1,150,1950,Новосибирск,1950.0
1278,smart,12,663,64,23,500,50,15360,3,3,200,550,Новокузнецк,2681.0
1279,smart,8,267,1,11,500,50,15360,3,3,200,550,Омск,550.0
1279,smart,9,413,0,10,500,50,15360,3,3,200,550,Омск,550.0
1279,smart,10,516,1,14,500,50,15360,3,3,200,550,Омск,598.0
1279,smart,11,606,1,11,500,50,15360,3,3,200,550,Омск,868.0
1279,smart,12,567,2,12,500,50,15360,3,3,200,550,Омск,751.0
1280,smart,7,354,20,7,500,50,15360,3,3,200,550,Астрахань,550.0
1280,smart,8,779,42,16,500,50,15360,3,3,200,550,Астрахань,1587.0
1280,smart,9,532,45,19,500,50,15360,3,3,200,550,Астрахань,1446.0
1280,smart,10,619,44,20,500,50,15360,3,3,200,550,Астрахань,1907.0
1280,smart,11,603,56,14,500,50,15360,3,3,200,550,Астрахань,877.0
1280,smart,12,479,51,20,500,50,15360,3,3,200,550,Астрахань,1553.0
1281,ultra,6,502,40,11,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1281,ultra,7,508,71,18,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1281,ultra,8,696,70,16,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1281,ultra,9,599,60,21,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1281,ultra,10,439,79,19,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1281,ultra,11,549,69,17,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1281,ultra,12,581,66,22,3000,1000,30720,1,1,150,1950,Нижний Новгород,1950.0
1282,smart,1,349,29,6,500,50,15360,3,3,200,550,Ульяновск,550.0
1282,smart,2,747,53,16,500,50,15360,3,3,200,550,Ульяновск,1500.0
1282,smart,3,822,66,18,500,50,15360,3,3,200,550,Ульяновск,2164.0
1282,smart,4,725,79,11,500,50,15360,3,3,200,550,Ульяновск,1312.0
1282,smart,5,637,80,9,500,50,15360,3,3,200,550,Ульяновск,1051.0
1282,smart,6,656,67,9,500,50,15360,3,3,200,550,Ульяновск,1069.0
1282,smart,7,748,64,13,500,50,15360,3,3,200,550,Ульяновск,1336.0
1282,smart,8,672,57,17,500,50,15360,3,3,200,550,Ульяновск,1487.0
1282,smart,9,836,67,20,500,50,15360,3,3,200,550,Ульяновск,2609.0
1282,smart,10,903,72,12,500,50,15360,3,3,200,550,Ульяновск,1825.0
1282,smart,11,747,63,13,500,50,15360,3,3,200,550,Ульяновск,1330.0
1282,smart,12,701,71,18,500,50,15360,3,3,200,550,Ульяновск,1816.0
1283,smart,9,154,16,16,500,50,15360,3,3,200,550,Москва,750.0
1283,smart,10,150,20,20,500,50,15360,3,3,200,550,Москва,1550.0
1283,smart,11,264,19,19,500,50,15360,3,3,200,550,Москва,1350.0
1283,smart,12,154,21,23,500,50,15360,3,3,200,550,Москва,2150.0
1284,smart,3,261,15,7,500,50,15360,3,3,200,550,Волгоград,550.0
1284,smart,4,462,39,15,500,50,15360,3,3,200,550,Волгоград,550.0
1284,smart,5,631,36,20,500,50,15360,3,3,200,550,Волгоград,1943.0
1284,smart,6,434,44,17,500,50,15360,3,3,200,550,Волгоград,950.0
1284,smart,7,659,54,15,500,50,15360,3,3,200,550,Волгоград,1039.0
1284,smart,8,474,44,14,500,50,15360,3,3,200,550,Волгоград,550.0
1284,smart,9,485,48,9,500,50,15360,3,3,200,550,Волгоград,550.0
1284,smart,10,533,39,22,500,50,15360,3,3,200,550,Волгоград,2049.0
1284,smart,11,407,42,20,500,50,15360,3,3,200,550,Волгоград,1550.0
1284,smart,12,472,39,16,500,50,15360,3,3,200,550,Волгоград,750.0
1285,smart,2,79,31,1,500,50,15360,3,3,200,550,Краснодар,550.0
1285,smart,3,234,110,2,500,50,15360,3,3,200,550,Краснодар,730.0
1285,smart,4,327,105,7,500,50,15360,3,3,200,550,Краснодар,715.0
1285,smart,5,312,102,6,500,50,15360,3,3,200,550,Краснодар,706.0
1285,smart,6,387,117,7,500,50,15360,3,3,200,550,Краснодар,751.0
1285,smart,7,274,108,6,500,50,15360,3,3,200,550,Краснодар,724.0
1285,smart,8,440,112,6,500,50,15360,3,3,200,550,Краснодар,736.0
1285,smart,9,315,114,5,500,50,15360,3,3,200,550,Краснодар,742.0
1285,smart,10,380,86,9,500,50,15360,3,3,200,550,Краснодар,658.0
1285,smart,11,365,98,9,500,50,15360,3,3,200,550,Краснодар,694.0
1285,smart,12,380,106,5,500,50,15360,3,3,200,550,Краснодар,718.0
1286,smart,11,47,12,5,500,50,15360,3,3,200,550,Москва,550.0
1286,smart,12,739,68,35,500,50,15360,3,3,200,550,Москва,5321.0
1287,smart,9,94,0,7,500,50,15360,3,3,200,550,Севастополь,550.0
1287,smart,10,508,11,31,500,50,15360,3,3,200,550,Севастополь,3774.0
1287,smart,11,475,6,17,500,50,15360,3,3,200,550,Севастополь,950.0
1287,smart,12,576,7,23,500,50,15360,3,3,200,550,Севастополь,2378.0
1288,smart,9,312,35,9,500,50,15360,3,3,200,550,Улан-Удэ,550.0
1288,smart,10,505,55,10,500,50,15360,3,3,200,550,Улан-Удэ,580.0
1288,smart,11,630,86,21,500,50,15360,3,3,200,550,Улан-Удэ,2248.0
1288,smart,12,576,60,11,500,50,15360,3,3,200,550,Улан-Удэ,808.0
1289,ultra,9,1186,75,12,3000,1000,30720,1,1,150,1950,Москва,1950.0
1289,ultra,10,1053,71,18,3000,1000,30720,1,1,150,1950,Москва,1950.0
1289,ultra,11,1257,99,14,3000,1000,30720,1,1,150,1950,Москва,1950.0
1289,ultra,12,1188,99,16,3000,1000,30720,1,1,150,1950,Москва,1950.0
1290,smart,5,423,0,15,500,50,15360,3,3,200,550,Нижний Новгород,550.0
1290,smart,6,452,0,23,500,50,15360,3,3,200,550,Нижний Новгород,2150.0
1290,smart,7,437,0,19,500,50,15360,3,3,200,550,Нижний Новгород,1350.0
1290,smart,8,643,0,19,500,50,15360,3,3,200,550,Нижний Новгород,1779.0
1290,smart,9,500,0,20,500,50,15360,3,3,200,550,Нижний Новгород,1550.0
1290,smart,10,520,0,19,500,50,15360,3,3,200,550,Нижний Новгород,1410.0
1290,smart,11,441,0,19,500,50,15360,3,3,200,550,Нижний Новгород,1350.0
1290,smart,12,452,0,30,500,50,15360,3,3,200,550,Нижний Новгород,3550.0
1291,smart,2,468,0,10,500,50,15360,3,3,200,550,Москва,550.0
1291,smart,3,544,0,19,500,50,15360,3,3,200,550,Москва,1482.0
1291,smart,4,550,0,15,500,50,15360,3,3,200,550,Москва,700.0
1291,smart,5,630,0,16,500,50,15360,3,3,200,550,Москва,1140.0
1291,smart,6,451,0,13,500,50,15360,3,3,200,550,Москва,550.0
1291,smart,7,544,0,17,500,50,15360,3,3,200,550,Москва,1082.0
1291,smart,8,487,0,13,500,50,15360,3,3,200,550,Москва,550.0
1291,smart,9,526,0,9,500,50,15360,3,3,200,550,Москва,628.0
1291,smart,10,584,0,12,500,50,15360,3,3,200,550,Москва,802.0
1291,smart,11,556,0,10,500,50,15360,3,3,200,550,Москва,718.0
1291,smart,12,704,0,9,500,50,15360,3,3,200,550,Москва,1162.0
1292,ultra,2,58,0,8,3000,1000,30720,1,1,150,1950,Красноярск,1950.0
1292,ultra,3,208,0,34,3000,1000,30720,1,1,150,1950,Красноярск,2550.0
1292,ultra,4,282,0,32,3000,1000,30720,1,1,150,1950,Красноярск,2250.0
1292,ultra,5,212,0,29,3000,1000,30720,1,1,150,1950,Красноярск,1950.0
1292,ultra,6,299,0,25,3000,1000,30720,1,1,150,1950,Красноярск,1950.0
1292,ultra,7,206,0,40,3000,1000,30720,1,1,150,1950,Красноярск,3450.0
1292,ultra,8,240,0,34,3000,1000,30720,1,1,150,1950,Красноярск,2550.0
1292,ultra,9,267,0,34,3000,1000,30720,1,1,150,1950,Красноярск,2550.0
1292,ultra,10,325,0,33,3000,1000,30720,1,1,150,1950,Красноярск,2400.0
1292,ultra,11,234,0,29,3000,1000,30720,1,1,150,1950,Красноярск,1950.0
1292,ultra,12,226,0,36,3000,1000,30720,1,1,150,1950,Красноярск,2850.0
1293,smart,9,148,38,15,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1293,smart,10,182,30,7,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1293,smart,11,174,22,9,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1294,ultra,2,60,5,7,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,3,234,24,28,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,4,204,18,21,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,5,353,27,28,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,6,237,19,23,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,7,295,21,22,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,8,308,22,19,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,9,376,26,23,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,10,309,20,24,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,11,267,26,24,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1294,ultra,12,261,23,27,3000,1000,30720,1,1,150,1950,Владивосток,1950.0
1295,smart,9,77,32,9,500,50,15360,3,3,200,550,Краснодар,550.0
1295,smart,10,156,108,20,500,50,15360,3,3,200,550,Краснодар,1724.0
1295,smart,11,240,97,21,500,50,15360,3,3,200,550,Краснодар,1891.0
1295,smart,12,297,115,17,500,50,15360,3,3,200,550,Краснодар,1145.0
1296,smart,6,253,32,11,500,50,15360,3,3,200,550,Москва,550.0
1296,smart,7,340,46,16,500,50,15360,3,3,200,550,Москва,750.0
1296,smart,8,226,40,14,500,50,15360,3,3,200,550,Москва,550.0
1296,smart,9,336,41,12,500,50,15360,3,3,200,550,Москва,550.0
1296,smart,10,316,45,15,500,50,15360,3,3,200,550,Москва,550.0
1296,smart,11,267,40,16,500,50,15360,3,3,200,550,Москва,750.0
1296,smart,12,252,50,15,500,50,15360,3,3,200,550,Москва,550.0
1297,smart,12,404,0,19,500,50,15360,3,3,200,550,Иркутск,1350.0
1298,smart,7,108,4,6,500,50,15360,3,3,200,550,Новосибирск,550.0
1298,smart,8,494,33,21,500,50,15360,3,3,200,550,Новосибирск,1750.0
1298,smart,9,560,25,21,500,50,15360,3,3,200,550,Новосибирск,1930.0
1298,smart,10,514,30,22,500,50,15360,3,3,200,550,Новосибирск,1992.0
1298,smart,11,469,38,20,500,50,15360,3,3,200,550,Новосибирск,1550.0
1298,smart,12,634,38,26,500,50,15360,3,3,200,550,Новосибирск,3152.0
1299,smart,1,85,9,3,500,50,15360,3,3,200,550,Уфа,550.0
1299,smart,2,353,57,13,500,50,15360,3,3,200,550,Уфа,571.0
1299,smart,3,714,38,22,500,50,15360,3,3,200,550,Уфа,2592.0
1299,smart,4,401,62,15,500,50,15360,3,3,200,550,Уфа,586.0
1299,smart,5,520,40,16,500,50,15360,3,3,200,550,Уфа,810.0
1299,smart,6,395,46,21,500,50,15360,3,3,200,550,Уфа,1750.0
1299,smart,7,457,43,14,500,50,15360,3,3,200,550,Уфа,550.0
1299,smart,8,494,36,15,500,50,15360,3,3,200,550,Уфа,550.0
1299,smart,9,443,45,14,500,50,15360,3,3,200,550,Уфа,550.0
1299,smart,10,332,48,15,500,50,15360,3,3,200,550,Уфа,550.0
1299,smart,11,418,63,15,500,50,15360,3,3,200,550,Уфа,589.0
1299,smart,12,436,41,20,500,50,15360,3,3,200,550,Уфа,1550.0
1300,ultra,7,103,33,7,3000,1000,30720,1,1,150,1950,Москва,1950.0
1300,ultra,8,701,171,34,3000,1000,30720,1,1,150,1950,Москва,2550.0
1300,ultra,9,725,176,33,3000,1000,30720,1,1,150,1950,Москва,2400.0
1300,ultra,10,731,191,38,3000,1000,30720,1,1,150,1950,Москва,3150.0
1300,ultra,11,658,170,44,3000,1000,30720,1,1,150,1950,Москва,4050.0
1300,ultra,12,623,183,35,3000,1000,30720,1,1,150,1950,Москва,2700.0
1301,smart,9,65,0,1,500,50,15360,3,3,200,550,Махачкала,550.0
1301,smart,10,595,0,20,500,50,15360,3,3,200,550,Махачкала,1835.0
1301,smart,11,525,0,21,500,50,15360,3,3,200,550,Махачкала,1825.0
1301,smart,12,575,0,24,500,50,15360,3,3,200,550,Махачкала,2575.0
